train label,class id,species
2964,184937,Xylia torreana Brenan
2965,185024,Zornia glochidiata DC.
2966,185038,Zornia milneana Mohlenbr.
2967,185058,Zornia reticulata Sm.
2968,185152,Genlisea hispidula Stapf
2969,185168,Pinguicula agnata Casper
2970,185173,Pinguicula caerulea Walter
2971,185190,Pinguicula esseriana B. Kirchn.
2972,185193,Pinguicula grandiflora Lam.
2973,185195,Pinguicula gypsicola Brandegee
2974,185198,Pinguicula hirtiflora Ten.
2975,185212,Pinguicula longifolia Ramond ex DC.
2976,185213,Pinguicula lusitanica L.
2977,185214,Pinguicula lutea Walter
2978,185215,Pinguicula macroceras Pall. ex Link
2979,185222,Pinguicula moranensis Kunth
2980,185229,Pinguicula planifolia Chapm.
2981,185231,Pinguicula pumila Michx.
2982,185236,Pinguicula vallisneriifolia Webb
2983,185237,Pinguicula villosa L.
2984,185245,Utricularia alpina Jacq.
2985,185264,Utricularia bisquamata Schrank
2986,185272,Utricularia calycifida Benj.
2987,185282,Utricularia cornuta Michx.
2988,185290,Utricularia dichotoma Labill.
2989,185301,Utricularia floridana Nash
2990,185302,Utricularia foliosa L.
2991,185305,Utricularia fulva F. Muell.
2992,185309,Utricularia geminiscapa Benj.
2993,185312,Utricularia gibba L.
2994,185328,Utricularia inflexa Forssk.
2995,185329,Utricularia intermedia Hayne
2996,185331,Utricularia jamesoniana Oliv.
2997,185332,Utricularia juncea Vahl
2998,185353,Utricularia menziesii R. Br.
2999,185357,Utricularia minor L.
3000,185364,Utricularia multifida R. Br.
3001,185395,Utricularia pubescens Sm.
3002,185398,Utricularia purpurea Walter
3003,185403,Utricularia radiata Small
3004,185414,Utricularia sandersonii Oliv.
3005,185428,Utricularia striata Leconte ex Torr.
3006,185430,Utricularia subulata L.
3007,185435,Utricularia tortilis Welw. ex Oliv.
3008,18544,Podistera nevadensis (A. Gray) S. Watson
3009,185450,Utricularia viscosa Spruce ex Oliv.
3010,185453,Utricularia vulgaris L.
3011,185471,Calochortus albus (Benth.) Douglas ex Benth.
3012,185472,Calochortus amabilis Purdy
3013,185474,Calochortus amoenus Greene
3014,185475,Calochortus apiculatus Baker
3015,185479,Calochortus barbatus (Kunth) Painter
3016,185486,Calochortus concolor (Baker) Purdy & L.H.Bailey
3017,185489,Calochortus elegans Pursh
3018,185491,Calochortus excavatus Greene
3019,185492,Calochortus exilis Painter
3020,185493,Calochortus fimbriatus H.P.McDonald
3021,185502,Calochortus invenustus Greene
3022,185503,Calochortus kennedyi Porter
3023,185506,Calochortus luteus Douglas ex Lindl.
3024,185507,Calochortus lyallii Baker
3025,185508,Calochortus macrocarpus Douglas
3026,185511,Calochortus minimus Ownbey
3027,185513,Calochortus monophyllus (Lindl.) Lem.
3028,185517,Calochortus nuttallii Torr.
3029,185518,Calochortus obispoensis Lemmon
3030,185521,Calochortus persistens Ownbey
3031,185522,Calochortus plummerae Greene
3032,185529,Calochortus splendens Douglas ex Benth.
3033,18553,Polytaenia nuttallii DC.
3034,185530,Calochortus striatus Parish
3035,185531,Calochortus subalpinus Piper
3036,185532,Calochortus superbus Purdy ex Howell
3037,185537,Calochortus umpquaensis Fredricks
3038,185539,Calochortus venustulus Greene
3039,185540,Calochortus venustus Douglas ex Benth.
3040,185541,Calochortus vestae (Purdy) Wallace
3041,185547,Cardiocrinum giganteum (Wall.) Makino
3042,185548,Clintonia andrewsiana Torr.
3043,185552,Clintonia umbellulata (Michx.) Morong
3044,185554,Erythronium albidum Nutt.
3045,185556,Erythronium americanum Ker Gawl.
3046,185557,Erythronium californicum Purdy
3047,185560,Erythronium dens-canis L.
3048,185562,Erythronium grandiflorum Pursh
3049,185563,Erythronium helenae Applegate
3050,185568,Erythronium klamathense Applegate
3051,185572,Erythronium oregonum Applegate
3052,185578,Erythronium revolutum Sm.
3053,185582,Erythronium tuolumnense Applegate
3054,185588,Fritillaria agrestis Greene
3055,185597,Fritillaria atropurpurea Nutt.
3056,185601,Fritillaria biflora Lindl.
3057,185602,Fritillaria bithynica Baker
3058,185603,Fritillaria brandegeei Eastw.
3059,185606,Fritillaria camschatcensis (L.) Ker Gawl.
3060,185619,Fritillaria davisii Turrill
3061,185623,Fritillaria eastwoodiae R.M.Macfarl.
3062,185634,Fritillaria gentneri Gilkey
3063,185636,Fritillaria glauca Greene
3064,185641,Fritillaria imperialis L.
3065,185652,Fritillaria latifolia Willd.
3066,185654,Fritillaria liliacea Lindl.
3067,185655,Fritillaria lusitanica Wikstr.
3068,185661,Fritillaria messanensis Raf.
3069,185678,Fritillaria pallidiflora Schrenk
3070,185680,Fritillaria persica L.
3071,185682,Fritillaria pinetorum Davidson
3072,185683,Fritillaria pluriflora Torr. ex Benth.
3073,185686,Fritillaria pudica (Pursh) Spreng.
3074,185687,Fritillaria purdyi Eastw.
3075,185688,Fritillaria pyrenaica L.
3076,185689,Fritillaria raddeana Regel
3077,185690,Fritillaria recurva Benth.
3078,185698,Fritillaria sewerzowii Regel
3079,185709,Fritillaria striata Eastw.
3080,185718,Fritillaria uva-vulpis Rix
3081,185851,Gagea minima (L.) Ker Gawl.
3082,185873,Gagea pratensis (Pers.) Dumort.
3083,185901,Gagea spathacea (Hayne) Salisb.
3084,185930,Gagea villosa (M.Bieb.) Sweet
3085,185951,Lilium bulbiferum L.
3086,185953,Lilium canadense L.
3087,185954,Lilium candidum L.
3088,185960,Lilium columbianum Leichtlin
3089,185965,Lilium duchartrei Franch.
3090,185969,Lilium formosanum Wallace
3091,185981,Lilium kelleyanum Lemmon
3092,185982,Lilium kelloggii Purdy
3093,185984,Lilium lancifolium Thunb.
3094,185994,Lilium maritimum Kellogg
3095,185995,Lilium martagon L.
3096,186000,Lilium michiganense Farw.
3097,186007,Lilium pardalinum Kellogg
3098,186009,Lilium parvum Kellogg
3099,186011,Lilium philadelphicum L.
3100,186038,Lilium superbum L.
3101,186045,Lilium washingtonianum Kellogg
3102,186048,Medeola virginiana L.
3103,186060,Notholirion bulbuliferum (Lingelsh.) Stearn
3104,186067,Prosartes hookeri Torr.
3105,186075,Scoliopus bigelovii Torr.
3106,186080,Streptopus amplexifolius (L.) DC.
3107,186083,Streptopus lanceolatus (Aiton) Reveal
3108,186095,Tricyrtis hirta (Thunb.) Hook.
3109,186102,Tricyrtis macropoda Miq.
3110,186117,Tulipa agenensis DC.
3111,186134,Tulipa celsiana DC.
3112,186147,Tulipa gesneriana L.
3113,186164,Tulipa kaufmanniana Regel
3114,186177,Tulipa lownei Baker
3115,186206,Tulipa sprengeri Baker
3116,186215,Tulipa tarda Stapf
3117,186220,Tulipa turkestanica (Regel) Regel
3118,186228,Limeum aethiopicum Burm. f.
3119,186250,Floerkea proserpinacoides Willd.
3120,186253,Limnanthes alba Hartw. ex Benth.
3121,186257,Limnanthes floccosa Howell
3122,186261,Limnanthes vinculans Ornduff
3123,186284,Hesperolinon breweri (A. Gray) Small
3124,186287,Hesperolinon congestum (A. Gray) Small
3125,186291,Hesperolinon micranthum (A. Gray) Small
3126,186311,Hugonia orientalis Engl.
3127,186336,Linum austriacum L.
3128,186341,Linum bienne Mill.
3129,186346,Linum campanulatum L.
3130,186350,Linum catharticum L.
3131,186367,Linum extraaxillare Kit.
3132,186370,Linum flavum L.
3133,186373,Linum grandiflorum Desf.
3134,186392,Linum lewisii Pursh
3135,186402,Linum medium (Planch.) Britton
3136,186406,Linum narbonense L.
3137,186408,Linum neomexicanum Greene
3138,186417,Linum pratense (Norton) Small
3139,186420,Linum puberulum (Engelm.) A. Heller
3140,186426,Linum rigidum Pursh
3141,186427,Linum rupestre (A. Gray) Engelm. ex A. Gray
3142,186437,Linum strictum L.
3143,186445,Linum tenuifolium L.
3144,186449,Linum trigynum L.
3145,186460,Linum viscosum L.
3146,186477,Radiola linoides Roth
3147,186487,Sclerolinon digynum (A. Gray) C.M. Rogers
3148,186509,Craterostigma lanceolatum (Engl.) Skan
3149,186511,Craterostigma plantagineum Hochst.
3150,186512,Craterostigma pumilum Hochst.
3151,18653,Ptilimnium capillaceum (Michx.) Raf.
3152,186560,Legazpia polygonoides (Benth.) T. Yamaz.
3153,186588,Lindernia dubia (L.) Pennell
3154,186616,Lindernia parviflora (Roxb.) Haines
3155,186618,Lindernia procumbens (Krock.) Philcox
3156,186619,Lindernia pulchella (Skan) Philcox
3157,186784,Odontosoria schlechtendalii (C. Presl) C. Chr.
3158,186845,Blumenbachia hieronymi Urb.
3159,186893,Cevallia sinuata Lag.
3160,186899,Eucnide bartonioides Zucc.
3161,186908,Eucnide urens Parry
3162,18693,Sanicula bipinnatifida Douglas
3163,186959,Mentzelia affinis Greene
3164,186960,Mentzelia albescens (Gillies ex Arn.) Griseb.
3165,18697,Sanicula crassicaulis Poepp. ex DC.
3166,186972,Mentzelia crocea Kellogg
3167,186988,Mentzelia involucrata S. Watson
3168,18700,Sanicula europaea L.
3169,187010,Mentzelia nitens Greene
3170,187013,Mentzelia oligosperma Nutt.
3171,187014,Mentzelia oreophila J. Darl.
3172,187018,Mentzelia pectinata Kellogg
3173,187027,Mentzelia reflexa Coville
3174,187041,Mentzelia torreyi A. Gray
3175,187045,Mentzelia veatchiana Kellogg
3176,18711,Sanicula marilandica L.
3177,187146,Petalonyx nitidus S. Watson
3178,18722,Sanicula sandwicensis A. Gray
3179,18723,Sanicula saxatilis Greene
3180,187259,Mitreola pedicellata Benth.
3181,18731,Sanicula tuberosa Torr.
3182,187324,Spigelia marilandica L.
3183,187367,Strychnos angolensis Gilg
3184,187395,Strychnos cocculoides Baker
3185,187429,Strychnos guianensis (Aubl.) Mart.
3186,18743,Scandix pecten-veneris L.
3187,187442,Strychnos lucens Baker
3188,187445,Strychnos madagascariensis Poir.
3189,187449,Strychnos matopensis S. Moore
3190,187507,Strychnos spinosa Lam.
3191,187523,Strychnos usambarensis Gilg ex Engl.
3192,187530,Usteria guineensis Willd.
3193,187575,Lomariopsis warneckei (Hieron.) Alston
3194,187578,Corbichonia decumbens (Forssk.) Exell
3195,18762,Selinum carvifolia (L.) L.
3196,187669,Alepis flavida (Hook.f.) Tiegh.
3197,1877,Hypoestes phyllostachya Baker
3198,187996,Englerina lecardii (Engl.) Balle
3199,188018,Erianthemum ngamicum (Sprague) Danser
3200,188094,Loranthus europaeus Jacq.
3201,188185,Peraxilla tetrapetala (L. f.) Tiegh.
3202,188341,Psittacanthus sonorae (S. Watson) Kuijt
3203,188567,Orchidantha siamensis K.Larsen
3204,188612,Huperzia acerosa (Sw.) Holub
3205,188735,Huperzia lucidula (Michx.) Trevis.
3206,18874,Sison amomum L.
3207,188780,Huperzia phlegmaria (L.) Rothm.
3208,18880,Sium latifolium L.
3209,188871,Lycopodiella cernua (L.) Pic. Serm.
3210,188877,Lycopodiella inundata (L.) Holub
3211,18888,Smyrnium apiifolium Willd.
3212,18890,Smyrnium olusatrum L.
3213,188901,Lycopodium annotinum L.
3214,188909,Lycopodium clavatum L.
3215,188914,Lycopodium dendroideum Michx.
3216,18892,Smyrnium perfoliatum L.
3217,188939,Lycopodium obscurum L.
3218,188949,Lycopodium selago L.
3219,188961,Lycopodium volubile G. Forst.
3220,18906,Spermolepis hawaiiensis H. Wolff
3221,189074,Lygodium japonicum (Thunb.) Sw.
3222,189075,Lygodium kerstenii Kuhn
3223,189078,Lygodium microphyllum (Cav.) R. Br.
3224,189080,Lygodium palmatum (Bernh.) Sw.
3225,189095,Ammannia auriculata Willd.
3226,189097,Ammannia coccinea Rottb.
3227,189101,Ammannia latifolia L.
3228,189139,Cuphea appendiculata Benth.
3229,189205,Cuphea elliptica Koehne
3230,18921,Steganotaenia araliacea Hochst.
3231,189270,Cuphea llavea Lex.
3232,189289,Cuphea micropetala Kunth
3233,189363,Cuphea sessilifolia Mart.
3234,189397,Cuphea viscosissima Jacq.
3235,18940,Taenidia integerrima (L.) Drude
3236,189403,Decodon verticillatus (L.) Elliott
3237,189557,Lawsonia inermis L.
3238,189564,Lythrum adsurgens Greene
3239,189573,Lythrum flagellare Shuttlew. ex Chapm.
3240,18963,Tauschia kelloggii (A. Gray) J.F. Macbr.
3241,189669,Punica granatum L.
3242,189689,Rotala myriophylloides Welw. ex Hiern
3243,189727,Liriodendron chinense (Hemsl.) Sarg.
3244,189729,Liriodendron tulipifera L.
3245,189738,Magnolia acuminata (L.) L.
3246,189740,Magnolia allenii Standl.
3247,18978,Thapsia garganica L.
3248,189796,Magnolia denudata Desr.
3249,189799,Magnolia doltsopa (Buch.-Ham. ex DC.) Figlar
3250,18981,Thapsia villosa L.
3251,189810,Magnolia figo (Lour.) DC.
3252,189816,Magnolia fraseri Walter
3253,18982,Thaspium barbinode (Michx.) Nutt.
3254,189825,Magnolia grandiflora L.
3255,189843,Magnolia insignis Wall.
3256,189851,Magnolia kobus DC.
3257,18987,Thaspium trifoliatum (L.) A. Gray
3258,189870,Magnolia macrophylla Michx.
3259,189890,Magnolia obovata Thunb.
3260,189943,Magnolia sprengeri Pamp.
3261,189958,Magnolia virginiana L.
3262,189973,Michelia alba DC.
3263,190104,Banisteriopsis caapi (Spruce ex Griseb.) Morton
3264,190129,Banisteriopsis muricata (Cav.) Cuatrec.
3265,19020,Tordylium apulum L.
3266,19024,Tordylium maximum L.
3267,190240,Bunchosia polystachia (Andrews) DC.
3268,19025,Tordylium officinale L.
3269,19027,Torilis arvensis (Huds.) Link
3270,19029,Torilis japonica (Houtt.) DC.
3271,190298,Byrsonima crassifolia (L.) Kunth
3272,19031,Torilis nodosa (L.) Gaertn.
3273,190557,Galphimia glauca Cav.
3274,190584,Gaudichaudia hexandra (Nied.) Chodat
3275,19060,Trinia glauca (L.) Dumort.
3276,19070,Turgenia latifolia (L.) Hoffm.
3277,190718,Heteropterys purpurea (L.) Kunth
3278,19072,Uraspermum dulce (Muhl.) Farw.
3279,190815,Janusia gracilis A. Gray
3280,190830,Jubelina wilburii W.R. Anderson
3281,190878,Malpighia emarginata DC.
3282,190902,Malpighia infestissima Rich. ex Nied.
3283,19093,Zizia aptera (A. Gray) Fernald
3284,19119,Adenium multiflorum Klotzsch
3285,191341,Tristellateia australasiae A. Rich.
3286,191368,Abelmoschus esculentus (L.) Moench
3287,191372,Abelmoschus manihot (L.) Medik.
3288,191373,Abelmoschus moschatus Medik.
3289,191378,Abutilon abutiloides (Jacq.) Garcke ex Hochr.
3290,191416,Abutilon coahuilae Kearney
3291,191433,Abutilon eremitopetalum Caum
3292,191453,Abutilon grandifolium (Willd.) Sweet
3293,191463,Abutilon hirtum (Lam.) Sweet
3294,191469,Abutilon incanum (Link) Sweet
3295,191471,Abutilon indicum (L.) Sweet
3296,191499,Abutilon mauritianum (Jacq.) Medik.
3297,191502,Abutilon menziesii Seem.
3298,191531,Abutilon pedunculare Kunth
3299,191582,Abutilon theophrasti Medik.
3300,191642,Adansonia digitata L.
3301,191645,Adansonia grandidieri Baill.
3302,191669,Alcea dissecta (Baker f.) Zohary
3303,191711,Alcea rosea L.
3304,191713,Alcea rugosa Alef.
3305,191717,Alcea setosa (Boiss.) Alef.
3306,191755,Althaea cannabina L.
3307,191765,Althaea officinalis L.
3308,191809,Anoda cristata (L.) Schltdl.
3309,191836,Apeiba membranacea Spruce ex Benth.
3310,191858,Ayenia compacta Rose
3311,191890,Ayenia micrantha Standl.
3312,192010,Bombax ceiba L.
3313,192070,Briquetia spicata (Kunth) Fryxell
3314,192138,Byttneria catalpifolia Jacq.
3315,192304,Ceiba chodatii (Hassl.) Ravenna
3316,192305,Ceiba crispiflora (Kunth) Ravenna
3317,192311,Ceiba pentandra (L.) Gaertn.
3318,192327,Chiranthodendron pentadactylon Larreat.
3319,192348,Cienfuegosia hildebrandtii Garcke
3320,192355,Cienfuegosia rosei Fryxell
3321,192367,Clappertonia ficifolia (Willd.) Decne.
3322,192574,Corchorus aestuans L.
3323,192580,Corchorus asplenifolius Burch.
3324,192599,Corchorus fascicularis Lam.
3325,192603,Corchorus hirsutus L.
3326,192604,Corchorus hirtus L.
3327,192619,Corchorus olitorius L.
3328,192633,Corchorus schimperi Cufod.
3329,192647,Corchorus tridens L.
3330,192648,Corchorus trilocularis L.
3331,192784,Dombeya burgessiae Gerrard ex Harv.
3332,192920,Dombeya rotundifolia (Hochst.) Planch.
3333,192998,Durio zibethinus L.
3334,193044,Erioxylum palmeri (Rose) Rose
3335,193129,Glyphaea tomentosa Mast.
3336,193141,Gossypium barbadense L.
3337,193158,Gossypium hirsutum L.
3338,193235,Grewia caffra Meisn.
3339,193284,Grewia flava DC.
3340,193285,Grewia flavescens Juss.
3341,193304,Grewia herbacea Hiern
3342,193306,Grewia hexamita Burret
3343,193322,Grewia inaequilatera Garcke
3344,19345,Ampelamus laevis (Michx.) Krings
3345,193466,Grewia stolzii Ulbr.
3346,193472,Grewia sulcata Mast.
3347,193476,Grewia tenax (Forssk.) Fiori
3348,19350,Amsonia ciliata Walter
3349,19354,Amsonia grandiflora Alexander
3350,19355,Amsonia hubrichtii Woodson
3351,193566,Helicteres baruensis Jacq.
3352,19359,Amsonia longiflora Torr.
3353,193623,Heliocarpus appendiculatus Turcz.
3354,193648,Herissantia crispa (L.) Brizicky
3355,193659,Heritiera littoralis Aiton
3356,193667,Hermannia adenotricha K. Schum.
3357,19375,Ancylobothrys petersiana (Klotzsch) Pierre
3358,19380,Anechites nerium (Aubl.) Urb.
3359,193841,Hibiscadelphus crucibracteatus Hobdy
3360,193843,Hibiscadelphus giffardianus Rock
3361,193844,Hibiscadelphus hualalaiensis Rock
3362,193876,Hibiscus burtt-davyi Dunkley
3363,193878,Hibiscus caesius Garcke
3364,193881,Hibiscus cannabinus L.
3365,193896,Hibiscus coulteri Harv. ex A. Gray
3366,193900,Hibiscus denudatus Benth.
3367,193907,Hibiscus dongolensis Caill. ex Delile
3368,193919,Hibiscus ferrugineus Cav.
3369,193927,Hibiscus furcellatus Desr.
3370,193932,Hibiscus grandiflorus Michx.
3371,193940,Hibiscus heterophyllus Vent.
3372,193964,Hibiscus lobatus (Murray) Kuntze
3373,193977,Hibiscus martianus Zucc.
3374,193980,Hibiscus meeusei Exell
3375,193990,Hibiscus mutabilis L.
3376,193993,Hibiscus newhousei Roe
3377,194013,Hibiscus peripteroides Fryxell
3378,194016,Hibiscus phoeniceus Jacq.
3379,194035,Hibiscus rosa-sinensis L.
3380,194040,Hibiscus sabdariffa L.
3381,194046,Hibiscus scotellii Baker f.
3382,194048,Hibiscus semilobatus Chapm.
3383,194051,Hibiscus sidiformis Baill.
3384,194064,Hibiscus syriacus L.
3385,194072,Hibiscus trionum L.
3386,194081,Hibiscus vitifolius L.
3387,194082,Hibiscus waimeae A. Heller
3388,194101,Hoheria angustifolia Raoul
3389,194106,Hoheria sexstylosa Colenso
3390,194110,Horsfordia newberryi (S. Watson) A. Gray
3391,194126,Iliamna bakeri (Jeps.) Wiggins
3392,194131,Iliamna latibracteata Wiggins
3393,194148,Kokia drynarioides Lewton
3394,19415,Apocynum androsaemifolium L.
3395,19416,Apocynum cannabinum L.
3396,194192,Lavatera olbia L.
3397,194194,Lavatera thuringiaca L.
3398,194265,Malachra urens Poit.
3399,19428,Araujia sericifera Brot.
3400,194282,Malacothamnus palmeri (S. Watson) Greene
3401,194288,Malva alcea L.
3402,194300,Malva moschata L.
3403,194302,Malva neglecta Wallr.
3404,194303,Malva nicaeensis All.
3405,194306,Malva parviflora L.
3406,194309,Malva pusilla Sm.
3407,194313,Malva tournefortiana L.
3408,194314,Malva verticillata L.
3409,194327,Malvastrum coromandelianum (L.) Garcke
3410,194360,Malvella leprosa (Ortega) Krapov.
3411,194400,Melhania acuminata Mast.
3412,194416,Melhania forbesii Planch. ex Mast.
3413,194458,Melochia corchorifolia L.
3414,19448,Asclepias amplexicaulis Sm.
3415,194496,Melochia tomentosa L.
3416,194498,Melochia umbellata (Houtt.) Stapf
3417,194573,Napaea dioica L.
3418,19461,Asclepias brachystephana Engelm. ex Torr.
3419,19468,Asclepias californica Greene
3420,194701,Ochroma pyramidale (Cav. ex Lam.) Urb.
3421,19480,Asclepias cordifolia (Benth.) Jeps.
3422,19487,Asclepias cucullata (Schltr.) Schltr.
3423,194903,Pavonia lasiopetala Scheele
3424,194929,Pavonia multiflora A. St.-Hil.
3425,19500,Asclepias emoryi (Greene) Vail ex Small
3426,195006,Pavonia spinifex (L.) Cav.
3427,19503,Asclepias erosa Torr.
3428,19505,Asclepias exaltata L.
3429,195090,Plagianthus regius (Poit.) Hochr.
3430,195120,Pseudobombax ellipticum (Kunth) Dugand
3431,19526,Asclepias humistrata Walter
3432,195279,Rhynchosida physocalyx (A. Gray) Fryxell
3433,19529,Asclepias incarnata L.
3434,195315,Scaphopetalum blackii Mast.
3435,195373,Sida cordifolia L.
3436,195387,Sida glabra Mill.
3437,195398,Sida hermaphrodita (L.) Rusby
3438,19542,Asclepias linearis Scheele
3439,19543,Asclepias longifolia Michx.
3440,195454,Sida rhombifolia L.
3441,19549,Asclepias macrotis Torr.
3442,195497,Sidalcea campestris Greene
3443,195498,Sidalcea candida A. Gray
3444,195500,Sidalcea covillei Greene
3445,195501,Sidalcea cusickii Piper
3446,195505,Sidalcea hartwegii A. Gray
3447,195507,Sidalcea hickmanii Greene
3448,195515,Sidalcea neomexicana A. Gray
3449,195517,Sidalcea pedata A. Gray
3450,195519,Sidalcea reptans Greene
3451,195537,Sparrmannia africana L. f.
3452,195553,Sphaeralcea coulteri (S. Watson) A. Gray
